,date,county,state,cases,deaths
730,January,Fulton,Indiana,5660,110
731,January,Gibson,Indiana,13945,158
732,January,Grant,Indiana,20511,377
733,January,Greene,Indiana,8822,151
734,January,Hamilton,Indiana,95058,710
735,January,Hancock,Indiana,24530,291
736,January,Harrison,Indiana,12973,156
737,January,Hendricks,Indiana,46843,600
738,January,Henry,Indiana,15853,250
739,January,Howard,Indiana,29573,476
740,January,Huntington,Indiana,14009,172
741,January,Jackson,Indiana,14768,141
742,January,Jasper,Indiana,10818,161
743,January,Jay,Indiana,5681,86
744,January,Jefferson,Indiana,10989,175
745,January,Jennings,Indiana,8027,119
746,January,Johnson,Indiana,49868,651
747,January,Knox,Indiana,13726,163
748,January,Kosciusko,Indiana,22568,248
749,January,LaGrange,Indiana,6451,114
750,January,LaPorte,Indiana,31161,393
751,January,Lake,Indiana,130386,1958
752,January,Lawrence,Indiana,14117,281
753,January,Madison,Indiana,38855,684
754,January,Marion,Indiana,262823,3177
755,January,Marshall,Indiana,13832,209
756,January,Martin,Indiana,2555,30
757,January,Miami,Indiana,10644,172
758,January,Monroe,Indiana,33726,310
759,January,Montgomery,Indiana,12047,169
760,January,Morgan,Indiana,19175,301
761,January,Newton,Indiana,3040,74
762,January,Noble,Indiana,15470,170
763,January,Ohio,Indiana,1709,27
764,January,Orange,Indiana,5772,104
765,January,Owen,Indiana,6773,135
766,January,Parke,Indiana,4250,57
767,January,Perry,Indiana,5736,72
768,January,Pike,Indiana,4388,53
769,January,Porter,Indiana,46541,607
770,January,Posey,Indiana,7698,61
771,January,Pulaski,Indiana,3493,91
772,January,Putnam,Indiana,10958,135
773,January,Randolph,Indiana,6825,159
774,January,Ripley,Indiana,9800,157
775,January,Rush,Indiana,5919,60
776,January,Scott,Indiana,9273,115
777,January,Shelby,Indiana,16628,187
778,January,Spencer,Indiana,5968,62
779,January,St. Joseph,Indiana,83170,951
780,January,Starke,Indiana,5523,110
781,January,Steuben,Indiana,11238,124
782,January,Sullivan,Indiana,6236,79
783,January,Switzerland,Indiana,2597,30
784,January,Tippecanoe,Indiana,59727,451
785,January,Tipton,Indiana,3932,91
786,January,Union,Indiana,2299,29
787,January,Vanderburgh,Indiana,68985,674
788,January,Vermillion,Indiana,4812,82
789,January,Vigo,Indiana,34324,440
790,January,Wabash,Indiana,10176,167
791,January,Warren,Indiana,2354,30
792,January,Warrick,Indiana,24264,253
793,January,Washington,Indiana,7037,101
794,January,Wayne,Indiana,22866,357
795,January,Wells,Indiana,7448,143
796,January,White,Indiana,8115,100
797,January,Whitley,Indiana,11201,89
798,January,Adair,Iowa,1789,52
799,January,Adams,Iowa,925,14
800,January,Allamakee,Iowa,3198,64
801,January,Appanoose,Iowa,3368,78
802,January,Audubon,Iowa,1289,23
803,January,Benton,Iowa,7095,82
804,January,Black Hawk,Iowa,38251,516
805,January,Boone,Iowa,6408,67
806,January,Bremer,Iowa,6280,86
807,January,Buchanan,Iowa,5425,66
808,January,Buena Vista,Iowa,6843,64
809,January,Butler,Iowa,3753,60
810,January,Calhoun,Iowa,3004,26
811,January,Carroll,Iowa,5603,82
812,January,Cass,Iowa,3253,86
813,January,Cedar,Iowa,4940,45
814,January,Cerro Gordo,Iowa,12570,180
815,January,Cherokee,Iowa,3512,73
816,January,Chickasaw,Iowa,3123,37
817,January,Clarke,Iowa,2632,42
818,January,Clay,Iowa,4726,52
819,January,Clayton,Iowa,3974,79
820,January,Clinton,Iowa,13644,165
821,January,Crawford,Iowa,4960,56
822,January,Dallas,Iowa,26470,155
823,January,Davis,Iowa,1787,35
824,January,Decatur,Iowa,1803,28
825,January,Delaware,Iowa,4693,71
826,January,Des Moines,Iowa,10949,157
827,January,Dickinson,Iowa,4642,77
828,January,Dubuque,Iowa,30459,325
829,January,Emmet,Iowa,2638,55
830,January,Fayette,Iowa,4865,85
831,January,Floyd,Iowa,4137,68
832,January,Franklin,Iowa,2890,48
833,January,Fremont,Iowa,1602,29
834,January,Greene,Iowa,2016,28
835,January,Grundy,Iowa,2987,49
836,January,Guthrie,Iowa,2725,47
837,January,Hamilton,Iowa,3929,86
838,January,Hancock,Iowa,3225,50
839,January,Hardin,Iowa,4964,69
840,January,Harrison,Iowa,3776,100
841,January,Henry,Iowa,6394,82
842,January,Howard,Iowa,2288,37
843,January,Humboldt,Iowa,3025,41
844,January,Ida,Iowa,2071,51
845,January,Iowa,Iowa,4258,53
846,January,Jackson,Iowa,5454,73
847,January,Jasper,Iowa,10202,122
848,January,Jefferson,Iowa,4274,58
849,January,Johnson,Iowa,43973,170
850,January,Jones,Iowa,6361,81
851,January,Keokuk,Iowa,2431,54
852,January,Kossuth,Iowa,4292,95
853,January,Lee,Iowa,9019,148
854,January,Linn,Iowa,63367,648
855,January,Louisa,Iowa,2900,65
856,January,Lucas,Iowa,2120,33
857,January,Lyon,Iowa,3109,55
858,January,Madison,Iowa,3619,45
859,January,Mahaska,Iowa,5676,93
860,January,Marion,Iowa,8728,130
861,January,Marshall,Iowa,11115,127
862,January,Mills,Iowa,3944,46
863,January,Mitchell,Iowa,2780,50
864,January,Monona,Iowa,2036,53
865,January,Monroe,Iowa,2156,52
866,January,Montgomery,Iowa,2540,58
867,January,Muscatine,Iowa,11112,140
868,January,O'Brien,Iowa,3830,73
869,January,Osceola,Iowa,1537,22
870,January,Page,Iowa,3780,52
871,January,Palo Alto,Iowa,2357,40
872,January,Plymouth,Iowa,6974,110
873,January,Pocahontas,Iowa,1894,29
874,January,Polk,Iowa,144912,1189
875,January,Pottawattamie,Iowa,27590,347
876,January,Poweshiek,Iowa,4524,65
877,January,Ringgold,Iowa,1301,39
878,January,Sac,Iowa,2816,42
879,January,Scott,Iowa,48001,431
880,January,Shelby,Iowa,3101,55
881,January,Sioux,Iowa,8767,95
882,January,Story,Iowa,22821,101
883,January,Tama,Iowa,4558,97
884,January,Taylor,Iowa,1502,24
885,January,Union,Iowa,3130,54
886,January,Unknown,Iowa,3,0
887,January,Van Buren,Iowa,1664,28
888,January,Wapello,Iowa,10198,220
889,January,Warren,Iowa,14334,150
890,January,Washington,Iowa,6653,87
891,January,Wayne,Iowa,1494,34
892,January,Webster,Iowa,11928,181
893,January,Winnebago,Iowa,3425,47
894,January,Winneshiek,Iowa,4432,55
895,January,Woodbury,Iowa,32516,353
896,January,Worth,Iowa,2015,17
897,January,Wright,Iowa,3988,70
898,January,Allen,Kansas,5021,64
899,January,Anderson,Kansas,2540,40
900,January,Atchison,Kansas,4949,44
901,January,Barber,Kansas,1211,15
902,January,Barton,Kansas,7553,123
903,January,Bourbon,Kansas,5438,63
904,January,Brown,Kansas,3115,51
905,January,Butler,Kansas,22135,231
906,January,Chase,Kansas,785,9
907,January,Chautauqua,Kansas,981,22
908,January,Cherokee,Kansas,7257,96
909,January,Cheyenne,Kansas,724,16
910,January,Clark,Kansas,568,8
911,January,Clay,Kansas,2415,43
912,January,Cloud,Kansas,2608,48
913,January,Coffey,Kansas,2785,47
914,January,Comanche,Kansas,543,18
915,January,Cowley,Kansas,12291,173
916,January,Crawford,Kansas,14793,146
917,January,Decatur,Kansas,776,21
918,January,Dickinson,Kansas,5803,94
919,January,Doniphan,Kansas,2803,39
920,January,Douglas,Kansas,33273,167
921,January,Edwards,Kansas,667,24
922,January,Elk,Kansas,678,14
923,January,Ellis,Kansas,8301,90
924,January,Ellsworth,Kansas,2406,33
925,January,Finney,Kansas,13183,125
926,January,Ford,Kansas,11997,123
927,January,Franklin,Kansas,8047,100
928,January,Geary,Kansas,11203,88
929,January,Gove,Kansas,918,26
930,January,Graham,Kansas,746,18
931,January,Grant,Kansas,2754,40
932,January,Gray,Kansas,1384,23
933,January,Greeley,Kansas,390,10
934,January,Greenwood,Kansas,2140,31
935,January,Hamilton,Kansas,544,5
936,January,Harper,Kansas,1887,29
937,January,Harvey,Kansas,11583,133
938,January,Haskell,Kansas,1104,14
939,January,Hodgeman,Kansas,491,15
940,January,Jackson,Kansas,4590,37
941,January,Jefferson,Kansas,5611,70
942,January,Jewell,Kansas,936,16
943,January,Johnson,Kansas,174328,1330
944,January,Kearny,Kansas,1365,21
945,January,Kingman,Kansas,2266,78
946,January,Kiowa,Kansas,755,13
947,January,Labette,Kansas,7771,87
948,January,Lane,Kansas,366,12
949,January,Leavenworth,Kansas,23665,208
950,January,Lincoln,Kansas,725,12
951,January,Linn,Kansas,3384,39
952,January,Logan,Kansas,1008,13
953,January,Lyon,Kansas,11754,130
954,January,Marion,Kansas,3931,52
955,January,Marshall,Kansas,2919,49
956,January,McPherson,Kansas,9312,140
957,January,Meade,Kansas,1347,24
958,January,Miami,Kansas,9377,105
959,January,Mitchell,Kansas,1735,26
960,January,Montgomery,Kansas,10789,179
961,January,Morris,Kansas,1740,31
962,January,Morton,Kansas,712,11
963,January,Nemaha,Kansas,3742,64
964,January,Neosho,Kansas,6011,77
965,January,Ness,Kansas,883,19
966,January,Norton,Kansas,2425,38
967,January,Osage,Kansas,4736,66
968,January,Osborne,Kansas,1000,20
969,January,Ottawa,Kansas,1429,24
970,January,Pawnee,Kansas,2556,27
971,January,Phillips,Kansas,1667,33
972,January,Pottawatomie,Kansas,6964,70
973,January,Pratt,Kansas,2233,38
974,January,Rawlins,Kansas,762,10
975,January,Reno,Kansas,22234,266
976,January,Republic,Kansas,1537,21
977,January,Rice,Kansas,3036,35
978,January,Riley,Kansas,16092,105
979,January,Rooks,Kansas,1580,21
980,January,Rush,Kansas,920,27
981,January,Russell,Kansas,2132,42
982,January,Saline,Kansas,16697,268
983,January,Scott,Kansas,1554,35
984,January,Sedgwick,Kansas,168057,1638
985,January,Seward,Kansas,7955,67
986,January,Shawnee,Kansas,59351,714
987,January,Sheridan,Kansas,896,19
988,January,Sherman,Kansas,1779,23
989,January,Smith,Kansas,816,9
990,January,Stafford,Kansas,1367,31
991,January,Stanton,Kansas,517,13
992,January,Stevens,Kansas,1832,27
993,January,Sumner,Kansas,6561,82
994,January,Thomas,Kansas,2946,31
995,January,Trego,Kansas,903,13
996,January,Wabaunsee,Kansas,1947,24
997,January,Wallace,Kansas,484,8
998,January,Washington,Kansas,1591,27
999,January,Wichita,Kansas,588,12
1000,January,Wilson,Kansas,3387,54
1001,January,Woodson,Kansas,1012,17
1002,January,Wyandotte,Kansas,53736,542
1003,January,Adair,Kentucky,7505,114
1004,January,Allen,Kentucky,8202,122
1005,January,Anderson,Kentucky,8252,79
1006,January,Ballard,Kentucky,1702,44
1007,January,Barren,Kentucky,16395,237
1008,January,Bath,Kentucky,4446,52
1009,January,Bell,Kentucky,10759,169
1010,January,Boone,Kentucky,45533,341
1011,January,Bourbon,Kentucky,7604,71
1012,January,Boyd,Kentucky,21745,203
1013,January,Boyle,Kentucky,10982,156
1014,January,Bracken,Kentucky,2693,37
1015,January,Breathitt,Kentucky,5141,70
1016,January,Breckinridge,Kentucky,6504,89
1017,January,Bullitt,Kentucky,28007,253
1018,January,Butler,Kentucky,4590,58
1019,January,Caldwell,Kentucky,4904,65
1020,January,Calloway,Kentucky,11411,107
1021,January,Campbell,Kentucky,29315,205
1022,January,Carlisle,Kentucky,1315,25
1023,January,Carroll,Kentucky,4230,54
1024,January,Carter,Kentucky,11617,121
1025,January,Casey,Kentucky,5229,85
1026,January,Christian,Kentucky,19588,233
1027,January,Clark,Kentucky,13795,83
1028,January,Clay,Kentucky,9492,107
1029,January,Clinton,Kentucky,4573,58
1030,January,Crittenden,Kentucky,2763,55
1031,January,Cumberland,Kentucky,2679,33
1032,January,Daviess,Kentucky,37772,430
1033,January,Edmonson,Kentucky,3176,68
1034,January,Elliott,Kentucky,3374,22
1035,January,Estill,Kentucky,5138,58
1036,January,Fayette,Kentucky,118240,697
1037,January,Fleming,Kentucky,4851,71
1038,January,Floyd,Kentucky,16349,243
1039,January,Franklin,Kentucky,17913,186
1040,January,Fulton,Kentucky,1430,42
1041,January,Gallatin,Kentucky,2676,57
1042,January,Garrard,Kentucky,5773,89
1043,January,Grant,Kentucky,9663,70
1044,January,Graves,Kentucky,13341,201
1045,January,Grayson,Kentucky,9837,149
1046,January,Green,Kentucky,4643,51
1047,January,Greenup,Kentucky,15942,158
1048,January,Hancock,Kentucky,3057,29
1049,January,Hardin,Kentucky,42669,483
1050,January,Harlan,Kentucky,12289,228
1051,January,Harrison,Kentucky,8346,87
1052,January,Hart,Kentucky,6686,109
1053,January,Henderson,Kentucky,17080,181
1054,January,Henry,Kentucky,6241,56
1055,January,Hickman,Kentucky,1066,31
1056,January,Hopkins,Kentucky,19043,277
1057,January,Jackson,Kentucky,5071,84
1058,January,Jefferson,Kentucky,278467,2604
1059,January,Jessamine,Kentucky,18493,162
1060,January,Johnson,Kentucky,8745,136
1061,January,Kenton,Kentucky,52392,466
1062,January,Knott,Kentucky,5874,76
1063,January,Knox,Kentucky,14666,170
1064,January,Larue,Kentucky,4679,78
1065,January,Laurel,Kentucky,26075,279
1066,January,Lawrence,Kentucky,5419,80
1067,January,Lee,Kentucky,3386,59
1068,January,Leslie,Kentucky,5059,58
1069,January,Letcher,Kentucky,9603,135
1070,January,Lewis,Kentucky,5546,92
1071,January,Lincoln,Kentucky,8548,145
1072,January,Livingston,Kentucky,3036,65
1073,January,Logan,Kentucky,10010,136
1074,January,Lyon,Kentucky,3557,40
1075,January,Madison,Kentucky,34382,307
1076,January,Magoffin,Kentucky,5010,61
1077,January,Marion,Kentucky,7857,91
1078,January,Marshall,Kentucky,9990,125
1079,January,Martin,Kentucky,4123,51
1080,January,Mason,Kentucky,6143,115
1081,January,McCracken,Kentucky,23476,306
1082,January,McCreary,Kentucky,7549,90
1083,January,McLean,Kentucky,3240,58
1084,January,Meade,Kentucky,7260,87
1085,January,Menifee,Kentucky,2285,35
1086,January,Mercer,Kentucky,9153,116
1087,January,Metcalfe,Kentucky,3562,75
1088,January,Monroe,Kentucky,4362,93
1089,January,Montgomery,Kentucky,11024,124
1090,January,Morgan,Kentucky,6497,36
1091,January,Muhlenberg,Kentucky,12945,133
1092,January,Nelson,Kentucky,18666,166
1093,January,Nicholas,Kentucky,2652,35
1094,January,Ohio,Kentucky,8819,119
1095,January,Oldham,Kentucky,22527,160
1096,January,Owen,Kentucky,3034,40
1097,January,Owsley,Kentucky,2039,32
1098,January,Pendleton,Kentucky,4239,43
1099,January,Perry,Kentucky,15428,205
1100,January,Pike,Kentucky,24340,359
1101,January,Powell,Kentucky,6236,50
1102,January,Pulaski,Kentucky,21622,325
1103,January,Robertson,Kentucky,851,22
1104,January,Rockcastle,Kentucky,6413,67
1105,January,Rowan,Kentucky,9404,80
1106,January,Russell,Kentucky,8101,99
1107,January,Scott,Kentucky,22276,122
1108,January,Shelby,Kentucky,16488,178
1109,January,Simpson,Kentucky,7137,103
1110,January,Spencer,Kentucky,6806,66
1111,January,Taylor,Kentucky,11450,140
1112,January,Todd,Kentucky,3466,47
1113,January,Trigg,Kentucky,5012,49
1114,January,Trimble,Kentucky,2691,49
1115,January,Union,Kentucky,5341,64
1116,January,Warren,Kentucky,52903,412
1117,January,Washington,Kentucky,4948,69
1118,January,Wayne,Kentucky,8039,106
1119,January,Webster,Kentucky,4787,58
1120,January,Whitley,Kentucky,16750,230
1121,January,Wolfe,Kentucky,3430,30
1122,January,Woodford,Kentucky,9132,59
1123,January,Acadia,Louisiana,18512,307
1124,January,Allen,Louisiana,8937,143
1125,January,Ascension,Louisiana,43053,304
1126,January,Assumption,Louisiana,6521,72
1127,January,Avoyelles,Louisiana,13867,216
1128,January,Beauregard,Louisiana,10892,145
1129,January,Bienville,Louisiana,4812,116
1130,January,Bossier,Louisiana,48696,532
1131,January,Caddo,Louisiana,84561,1246
1132,January,Calcasieu,Louisiana,66113,735
1133,January,Caldwell,Louisiana,4350,55
1134,January,Cameron,Louisiana,1365,10
1135,January,Catahoula,Louisiana,3081,60
1136,January,Claiborne,Louisiana,3956,82
1137,January,Concordia,Louisiana,6262,91
1138,January,De Soto,Louisiana,9357,141
1139,January,East Baton Rouge,Louisiana,136164,1404
1140,January,East Carroll,Louisiana,3178,38
1141,January,East Feliciana,Louisiana,8134,179
1142,January,Evangeline,Louisiana,10033,163
1143,January,Franklin,Louisiana,8632,191
1144,January,Grant,Louisiana,7233,99
1145,January,Iberia,Louisiana,23480,272
1146,January,Iberville,Louisiana,11287,156
1147,January,Jackson,Louisiana,5359,82
1148,January,Jefferson,Louisiana,138085,1431
1149,January,Jefferson Davis,Louisiana,8025,174
1150,January,LaSalle,Louisiana,4968,68
1151,January,Lafayette,Louisiana,76887,529
1152,January,Lafourche,Louisiana,33538,398
1153,January,Lincoln,Louisiana,15012,157
1154,January,Livingston,Louisiana,45075,482
1155,January,Madison,Louisiana,3768,64
1156,January,Morehouse,Louisiana,8346,144
1157,January,Natchitoches,Louisiana,12623,184
1158,January,Orleans,Louisiana,110104,1182
1159,January,Ouachita,Louisiana,62402,835
1160,January,Plaquemines,Louisiana,7688,48
1161,January,Pointe Coupee,Louisiana,7634,97
1162,January,Rapides,Louisiana,40749,607
1163,January,Red River,Louisiana,2492,59
1164,January,Richland,Louisiana,8570,107
1165,January,Sabine,Louisiana,7834,125
1166,January,St. Bernard,Louisiana,13861,117
1167,January,St. Charles,Louisiana,16610,153
1168,January,St. Helena,Louisiana,2189,25
1169,January,St. James,Louisiana,7150,79
1170,January,St. John the Baptist,Louisiana,12790,189
1171,January,St. Landry,Louisiana,26891,429
